hash,symbol,desc,dt,attchmntFile,sm_name,sm_isin,an_dt,sort_date,seq_id,smIndustry,orgid,attchmntText,bflag,old_new,csvName,exchdisstime,difference,fileSize
5a5ec4f6b5ec2af771f456c20622bbd2,TBZ,Trading Window,24062025145314,https://nsearchives.nseindia.com/corporate/TBZ_24062025145258_TBZ_Trading_Window_30062025.pdf,Tribhovandas Bhimji Zaveri Limited,INE760L01018,2025-06-24 14:53:14,2025-06-24 14:53:14,,Gems Jewellery And Watches,,"Tribhovandas Bhimji Zaveri Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 14:53:14,00:00:00,3.14 MB
d9d18754f3fe8962f04f5e776677b6c5,ELGIEQUIP,Change in Auditors,24062025145416,https://nsearchives.nseindia.com/corporate/ELGIEQUIP_24062025145402_SECAUDoutcome.pdf,Elgi Equipments Limited,INE285A01027,2025-06-24 14:54:16,2025-06-24 14:54:16,,Compressors / Pumps,,Elgi Equipments Limited has informed the Exchange regarding Change in Auditors of the company.,,,,24-Jun-2025 14:54:17,00:00:01,813 KB
cd7a3a0afaa1d68498a8d3696f51f24a,TBZ,Trading Window-XBRL,24062025145526,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470185_24062025025526_WEB.xml,Tribhovandas Bhimji Zaveri Limited,INE760L01018,2025-06-24 14:55:26,2025-06-24 14:55:26,,Gems Jewellery And Watches,,TRIBHOVANDAS BHIMJI ZAVERI LIMITED has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 14:55:28,00:00:02,2 KB
544b1fce1d991f906ae199801ef21414,AJMERA,Trading Window-XBRL,24062025145528,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470186_24062025025528_WEB.xml,Ajmera Realty & Infra India Limited,INE298G01027,2025-06-24 14:55:28,2025-06-24 14:55:28,,Construction,,AJMERA REALTY & INFRA INDIA LIMITED has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 14:55:30,00:00:02,2 KB
350c3902dba1e4b11e2d34613855ceb8,NILKAMAL,Notice Of Shareholders Meetings-XBRL,24062025145540,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1470187_24062025025539_WEB.xml,Nilkamal Limited,INE310A01015,2025-06-24 14:55:40,2025-06-24 14:55:40,,Plastic And Plastic Products,,NILKAMAL LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 18-Jul-2025,,,,24-Jun-2025 14:55:41,00:00:01,15 KB
cae8cb3dc4544bdd4003a921006222bd,CHENNPETRO,General Updates,24062025145630,https://nsearchives.nseindia.com/corporate/CHENNPETRO_24062025145616_Reg30.pdf,Chennai Petroleum Corporation Limited,INE178A01016,2025-06-24 14:56:30,2025-06-24 14:56:30,,Refineries,,Chennai Petroleum Corporation Limited has informed the Exchange about General Updates,,,,24-Jun-2025 14:56:30,00:00:00,238 KB
4f5eb282055b56ede2131d92377eb02f,LINCOLN,Trading Window-XBRL,24062025145722,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470188_24062025025721_WEB.xml,Lincoln Pharmaceuticals Limited,INE405C01035,2025-06-24 14:57:22,2025-06-24 14:57:22,,,,LINCOLN PHARMACEUTICALS LIMITED has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 14:57:23,00:00:01,3 KB
6fd27037709b9593d7c100c5a8f17ba6,TRACXN,Trading Window,24062025145730,https://nsearchives.nseindia.com/corporate/TRACXN_24062025145721_ClosureofTradingWindow01072025Tracxn.pdf,Tracxn Technologies Limited,INE0HMF01019,2025-06-24 14:57:30,2025-06-24 14:57:30,,,,"Tracxn Technologies Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 14:57:31,00:00:01,2.65 MB
a85dd8173e69b0fa4193c3f83ad4cf97,DWARKESH,Trading Window-XBRL,24062025145748,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470189_24062025025747_WEB.xml,Dwarikesh Sugar Industries Limited,INE366A01033,2025-06-24 14:57:48,2025-06-24 14:57:48,,Sugar,,Dwarikesh Sugar Industries Limited has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 14:57:50,00:00:02,2 KB
a21dfcde61962b1438a1ed547b07e30e,SCI,Change in Director(s),24062025145803,https://nsearchives.nseindia.com/corporate/SCI1_24062025145457_SEIntimationcessationsigned.pdf,Shipping Corporation Of India Limited,INE109A01011,2025-06-24 14:58:03,2025-06-24 14:58:03,,Shipping,,Shipping Corporation Of India Limited has informed the Exchange regarding Change in Director(s) of the company.,,,,24-Jun-2025 14:58:04,00:00:01,414 KB
64a418289877eb34c16ce50554839d06,TRACXN,Trading Window-XBRL,24062025145935,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470193_24062025025935_WEB.xml,Tracxn Technologies Limited,INE0HMF01019,2025-06-24 14:59:35,2025-06-24 14:59:35,,,,TRACXN TECHNOLOGIES LIMITED has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 14:59:37,00:00:02,2 KB
b6bef7f69825e9d83a7ae75854372cc9,DIFFNKG,Updates,24062025150026,https://nsearchives.nseindia.com/corporate/DIFFUSION_24062025145723_preintimation24062025.pdf,Diffusion Engineers Limited,INE184O01015,2025-06-24 15:00:26,2025-06-24 15:00:26,,,,"Diffusion Engineers Limited has informed the Exchange regarding 'Pre- Intimation ofInvestor/Analyst meet 27th June, 2025'.",,,,24-Jun-2025 15:00:27,00:00:01,347 KB
07634620ab1e8f028d76a3d477e02c22,ELGIEQUIP,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,24062025150127,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58331_1470195_24062025030127_WEB.xml,Elgi Equipments Limited,INE285A01027,2025-06-24 15:01:27,2025-06-24 15:01:27,,Compressors / Pumps,,ELGI EQUIPMENTS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,24-Jun-2025 15:01:28,00:00:01,4 KB
3634b3f73c7b469e06e3eb15695151ac,QPOWER,Press Release,24062025150232,https://nsearchives.nseindia.com/corporate/QPOWER1234_24062025150119_IntimationofPressReleaseofNewCoilFactory24062025Sign.pdf,Quality Power Electrical Equipments Limited,INE0SII01026,2025-06-24 15:02:32,2025-06-24 15:02:32,,,,"Quality Power Electrical Equipments Limited has informed the Exchange regarding a press release dated Jun 24, 2025, titled ""Press Release on Ground Breaking Ceremony of New Global Coil Factory at MIDC Sangli"".",,,,24-Jun-2025 15:02:33,00:00:01,1.40 MB
7a1fedad968a73f7b2ed8181a0a4ea36,INNOVANA,Board Meeting Intimation,24062025150359,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58332_1470200_24062025030358_WEB.xml,Innovana Thinklabs Limited,INE403Y01018,2025-06-24 15:03:59,2025-06-24 15:03:59,,,,INNOVANA THINKLABS LIMITED has informed the Exchange about Board Meeting to be held on 27-Jun-2025 to consider Fund raising.,,,,24-Jun-2025 15:04:00,00:00:01,2 KB
97e116220c7f878148ee79b9d4a8015c,SFL,Shareholders meeting,24062025150501,https://nsearchives.nseindia.com/corporate/SFL_24062025150403_AR.pdf,Sheela Foam Limited,INE916U01025,2025-06-24 15:05:01,2025-06-24 15:05:01,,,,"Sheela Foam Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 17, 2025",,,,24-Jun-2025 15:05:01,00:00:00,8.03 MB
8f5ae1a7e26a4695c41bfe3a966c726f,TATACONSUM,ESOP/ESOS/ESPS,24062025150811,https://nsearchives.nseindia.com/corporate/Sukhvinder_24062025150604_SE_ESOP_Intimation.pdf,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,2025-06-24 15:08:11,2025-06-24 15:08:11,,,,TATA CONSUMER PRODUCTS LIMITED has informed the Exchange regarding Allotment of 580  Shares.,,,,24-Jun-2025 15:08:12,00:00:01,2.39 MB
c6d0d02c162270875b7d03a69ac21a0a,GOKEX,Copy of Newspaper Publication,24062025150842,https://nsearchives.nseindia.com/corporate/GOKEX_24062025150827_Newspaper_Advertisement_PB.pdf,Gokaldas Exports Limited,INE887G01027,2025-06-24 15:08:42,2025-06-24 15:08:42,,Textile Products,,Gokaldas Exports Limited has informed the Exchange about Copy of Newspaper Publication,,,,24-Jun-2025 15:08:43,00:00:01,5.32 MB
f1f87005c3b3f5d96391e7a9a488fb55,INDOCO,General Updates,24062025150943,https://nsearchives.nseindia.com/corporate/INDOCO_24062025150649_IntimationKYCLetter240625.pdf,Indoco Remedies Limited,INE873D01016,2025-06-24 15:09:43,2025-06-24 15:09:43,,Pharmaceuticals,,Indoco Remedies Limited has informed the Exchange about General Updates,,,,24-Jun-2025 15:09:44,00:00:01,578 KB
423fcde946c26f265800e76e56d362de,THOMASCOOK,Press Release,24062025151115,https://nsearchives.nseindia.com/corporate/THOMASCOOK_24062025151003_Pressrelaesester.pdf,Thomas Cook  (India)  Limited,INE332A01027,2025-06-24 15:11:15,2025-06-24 15:11:15,,Travel And Transport,,"Thomas Cook  (India)  Limited has informed the Exchange regarding Press Release of M/s. Sterling Holiday Resorts Limited, wholly owned subsidiary of M/s. Thomas Cook (India) Limited dated June 24, 2025 titled ""Sterling Launches Premium Offbeat Getaway at Sterling Vanvasa, near Lansdowne - 8th Resort in Uttarakhand / Expanding India's Most Curated Holiday Network"".",,,,24-Jun-2025 15:11:16,00:00:01,482 KB
8b842a7f1e3844d4675963535b080f0a,KSHITIJPOL,Copy of Newspaper Publication,24062025151153,https://nsearchives.nseindia.com/corporate/KSHITIJPOL_24062025151123_Newspaper_Publication.pdf,Kshitij Polyline Limited,IN0000000000,2025-06-24 15:11:53,2025-06-24 15:11:53,,,,Kshitij Polyline Limited has informed the Exchange about Copy of Newspaper Publication in relation to dispatch of Postal Ballot notice.,,,,24-Jun-2025 15:11:54,00:00:01,6.57 MB
540c072d3c80ce9ce01f8c29ed1a9015,SWANENERGY,General Updates,24062025151345,https://nsearchives.nseindia.com/corporate/SWANENERGY_24062025151255_SEL_Reg30_Intimation_24062025.pdf,Swan Energy Limited,INE665A01020,2025-06-24 15:13:45,2025-06-24 15:13:45,,Construction,,"Swan Energy Limited has informed the Exchange about Corrigendum to the Announcement dated Jun 23, 2025",,,,24-Jun-2025 15:13:46,00:00:01,2.68 MB
ea8051ce9962eb24efde85439f439308,SCI,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,24062025151405,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58333_1470211_24062025031404_WEB.xml,Shipping Corporation Of India Limited,INE109A01011,2025-06-24 15:14:05,2025-06-24 15:14:05,,Shipping,,SHIPPING CORPORATION OF INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,24-Jun-2025 15:14:06,00:00:01,4 KB
982b4bdffde6b595db00f8a8aa9f6401,CANBK,Trading Window,24062025151448,https://nsearchives.nseindia.com/corporate/CANBK_24062025151417_LettertoSE24062025Sd.pdf,Canara Bank,INE476A01014,2025-06-24 15:14:48,2025-06-24 15:14:48,,Banks,,"Canara Bank has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 15:14:49,00:00:01,629 KB
66f3af43e8a0349065709ca8f10fffc7,AAREYDRUGS,Trading Window,24062025151520,https://nsearchives.nseindia.com/corporate/AAREYDRUGS_24062025151419_AareyClosuretradingWindow_June_2025__1_.pdf,Aarey Drugs & Pharmaceuticals Limited,INE198H01019,2025-06-24 15:15:20,2025-06-24 15:15:20,,,,"Aarey Drugs & Pharmaceuticals Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 15:15:22,00:00:02,1.50 MB
83c4ae538e84c11af205fbe213572e20,IIFL,Allotment of Securities,24062025151639,https://nsearchives.nseindia.com/corporate/IIFL_24062025151559_AllotmentNCD.pdf,IIFL Finance Limited,INE530B01024,2025-06-24 15:16:39,2025-06-24 15:16:39,,,,"IIFL Finance Limited has informed the Exchange regarding allotment of 50000 securities pursuant to Non Convertible Debentures through Private Placement Basis at its meeting held on Jun 24, 2025",,,,24-Jun-2025 15:16:40,00:00:01,253 KB
2c5d038bf4d81cc55e0a46494af9af57,NYKAA,Alteration Of Capital and Fund Raising-XBRL,24062025151706,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1470213_24062025031705_WEB.xml,FSN E-Commerce Ventures Limited,INE388Y01029,2025-06-24 15:17:06,2025-06-24 15:17:06,,,,FSN E COMMERCE VENTURES LIMITED has informed the Exchange regarding Allotment of Securities,,,,24-Jun-2025 15:17:07,00:00:01,4 KB
577cb42c5a2f0dd1ade353c1efd42116,NIPPOBATRY,Shareholders meeting,24062025151736,https://nsearchives.nseindia.com/corporate/NIPPOBATRY_24062025151414_Scrutinizer_report_SE.pdf,Indo-National Limited,INE567A01010,2025-06-24 15:17:36,2025-06-24 15:17:36,,Electrical Equipment,,"Indo-National Limited has submitted the Exchange a copy Srutinizers report of  Court Convened General Meeting held on Jun 21, 2025",,,,24-Jun-2025 15:17:37,00:00:01,6.29 MB
6684a2f66d5104c2bd72bc44cb50f469,GPPL,Trading Window,24062025151809,https://nsearchives.nseindia.com/corporate/GPPL_24062025151749_June_2025.pdf,Gujarat Pipavav Port Limited,INE517F01014,2025-06-24 15:18:09,2025-06-24 15:18:09,,Shipping,,"Gujarat Pipavav Port Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 15:18:10,00:00:01,226 KB
5744782489792e0392625b395e85d44a,HEIDELBERG,Trading Window-XBRL,24062025151920,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470214_24062025031919_WEB.xml,HeidelbergCement India Limited,INE578A01017,2025-06-24 15:19:20,2025-06-24 15:19:20,,Cement And Cement Products,,HeidelbergCement India Limited has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 15:19:21,00:00:01,2 KB
1d03166483b73f58a06343f92537055e,AAREYDRUGS,Trading Window-XBRL,24062025152031,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470215_24062025032030_WEB.xml,Aarey Drugs & Pharmaceuticals Limited,INE198H01019,2025-06-24 15:20:31,2025-06-24 15:20:31,,,,Aarey Drugs & Pharmaceuticals Limited has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 15:20:31,00:00:00,2 KB
a26533f6c6d6f651862230ce586e1987,GPPL,Trading Window-XBRL,24062025152038,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470216_24062025032037_WEB.xml,Gujarat Pipavav Port Limited,INE517F01014,2025-06-24 15:20:38,2025-06-24 15:20:38,,Shipping,,Gujarat Pipavav Port Limited has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 15:20:39,00:00:01,2 KB
3a05e5109288fca8e898d53e12fa5b0e,HEIDELBERG,Trading Window,24062025152058,https://nsearchives.nseindia.com/corporate/HEIDELBERG_24062025152047_HCILClosureofTradingWindow.pdf,HeidelbergCement India Limited,INE578A01017,2025-06-24 15:20:58,2025-06-24 15:20:58,,Cement And Cement Products,,"HeidelbergCement India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 15:20:59,00:00:01,355 KB
d3f45dd010f15dae571da59d4dffc37b,VMM,Trading Window,24062025152127,https://nsearchives.nseindia.com/corporate/VMMP2024_24062025152103_Intimation_Trading_Window_closure_June_30_2025.pdf,Vishal Mega Mart Limited,INE01EA01019,2025-06-24 15:21:27,2025-06-24 15:21:27,,,,"Vishal Mega Mart Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 15:21:28,00:00:01,807 KB
027c51574c0eb322c8211c82aa7b8fa4,SWANDEF,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,24062025152148,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58334_1470218_24062025032147_WEB.xml,Swan Defence and Heavy Industries Limited,INE542F01020,2025-06-24 15:21:48,2025-06-24 15:21:48,,,,SWAN DEFENCE AND HEAVY INDUSTRIES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,,,,24-Jun-2025 15:21:49,00:00:01,3 KB
42ae0463133cdbfd8ac48e648aae4442,PDSL,Copy of Newspaper Publication,24062025152246,https://nsearchives.nseindia.com/corporate/PDSL_24062025152229_Ltr_NewspaperadPredispatch_24062025_sd.pdf,PDS Limited,INE111Q01013,2025-06-24 15:22:46,2025-06-24 15:22:46,,,,PDS Limited has informed the Exchange about Copy of Newspaper Publication,,,,24-Jun-2025 15:22:47,00:00:01,5.47 MB
f96e9f7b4906d0ea7cf8d8dc6966c60c,VCL,Trading Window-XBRL,24062025152414,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470219_24062025032413_WEB.xml,Vaxtex Cotfab Limited,INE098201010,2025-06-24 15:24:14,2025-06-24 15:24:14,,,,Vaxtex Cotfab Limited has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 15:24:15,00:00:01,3 KB
8761ea4605883854c81affd6304cc255,ALLCARGO,Shareholders meeting,24062025152433,https://nsearchives.nseindia.com/corporate/ALLCARGO_24062025152249_Outcomesigned.pdf,Allcargo Logistics Limited,INE418H01029,2025-06-24 15:24:33,2025-06-24 15:24:33,,Travel And Transport,,Allcargo Logistics Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot and voting results,,,,24-Jun-2025 15:24:33,00:00:00,1.20 MB
87e4ce0054b46d2acb853e8141fe7271,VMM,Trading Window-XBRL,24062025152619,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470221_24062025032618_WEB.xml,Vishal Mega Mart Limited,INE01EA01019,2025-06-24 15:26:19,2025-06-24 15:26:19,,,,VISHAL MEGA MART LIMITED has informed the Exchange about Closure of Trading Window,,,,24-Jun-2025 15:26:20,00:00:01,3 KB
8d2fea68b32fe6b90cbe0292716fd0c5,VIPULLTD,Diversification/Disinvestment,24062025152822,https://nsearchives.nseindia.com/corporate/VIPULLTD_24062025152654_REG30FORSALEOFCHOICESHARES.pdf,Vipul Limited,INE946H01037,2025-06-24 15:28:22,2025-06-24 15:28:22,,,,Vipul Limited has informed the Exchange about Diversification/Disinvestment,,,,24-Jun-2025 15:28:23,00:00:01,385 KB
9d6f02432b468c3b32f6b96aaeafec0c,INFY,Updates,24062025152900,https://nsearchives.nseindia.com/corporate/Infosys_24062025152848_PR_24062025.pdf,Infosys Limited,INE009A01021,2025-06-24 15:29:00,2025-06-24 15:29:00,,Computers - Software,,Infosys Limited has informed the Exchange regarding 'Infosys Announces Strategic Collaboration with Zoetis to Enhance Digital Capabilities'.,,,,24-Jun-2025 15:29:01,00:00:01,348 KB
7e0b3945f0e8d5188cff72baea1cbd32,JETFREIGHT,Trading Window,24062025152948,https://nsearchives.nseindia.com/corporate/JETFREIGHT_24062025152914_SEintimationJune2025.pdf,Jet Freight Logistics Limited,INE982V01017,2025-06-24 15:29:48,2025-06-24 15:29:48,,,,"Jet Freight Logistics Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,,24-Jun-2025 15:29:50,00:00:02,618 KB
8953483bbe8201e7ae1861537a35a84c,SCODATUBES,Change in Auditors,24062025153016,https://nsearchives.nseindia.com/corporate/SCODA_24062025152721_Outcome_-_24-06-2025.pdf,Scoda Tubes Limited,INE090501011,2025-06-24 15:30:16,2025-06-24 15:30:16,,,,Scoda Tubes Limited has informed the Exchange regarding Change in Auditors of the company.,,,,24-Jun-2025 15:30:17,00:00:01,3.60 MB
e269807d149b5ff73a14426e1dd6d7fc,SCODATUBES,Outcome of Board Meeting,24062025153016,https://nsearchives.nseindia.com/corporate/SCODA_24062025152631_Outcome_-_24-06-2025.pdf,Scoda Tubes Limited,INE090501011,2025-06-24 15:30:16,2025-06-24 15:30:16,,,,"Scoda Tubes Limited has submitted to the Exchange, the financial results for the period ended March 31, 2025.",,,,24-Jun-2025 15:30:17,00:00:01,3.60 MB
